"","latitude","longitude","brightness","scan","track","acq_date","acq_time","version","bright_t31","frp","daynight","bright_ti4","bright_ti5"
"30821",-16.79919,-52.82633,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,3.6,"N",330.7,289.8
"30822",-16.79997,-52.82225,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,2.2,"N",312.4,289.6
"30823",-15.8905,-57.61204,NA,0.44,0.63,"2020-10-23",418,"2.0NRT",NA,2.7,"N",302,271.1
"30824",-15.89535,-57.61745,NA,0.44,0.63,"2020-10-23",418,"2.0NRT",NA,2,"N",295.2,265.3
"30825",-15.90106,-57.6188,NA,0.44,0.63,"2020-10-23",418,"2.0NRT",NA,3.5,"N",332.7,269.9
"30826",-15.89932,-57.62707,NA,0.44,0.63,"2020-10-23",418,"2.0NRT",NA,1.1,"N",297.7,263.8
"30827",-15.90019,-57.62292,NA,0.44,0.63,"2020-10-23",418,"2.0NRT",NA,3.5,"N",306.4,266.8
"30828",-15.92423,-57.59386,NA,0.44,0.62,"2020-10-23",418,"2.0NRT",NA,1.5,"N",296.2,251.2
"30829",-17.02765,-52.27926,NA,0.39,0.44,"2020-10-23",418,"2.0NRT",NA,0.9,"N",313.4,289.2
"30830",-17.0316,-52.28032,NA,0.39,0.44,"2020-10-23",418,"2.0NRT",NA,0.9,"N",300.2,288.2
"30831",-17.03214,-52.88413,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,1.5,"N",310.2,288
"30832",-17.04292,-52.84966,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,1.1,"N",308,287.9
"30833",-17.04365,-52.84578,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,0.9,"N",302,288.1
"30834",-17.04509,-52.83811,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,1,"N",307.3,287.2
"30835",-17.04581,-52.83425,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,1,"N",307.1,287.2
"30836",-17.04706,-52.85048,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,1.8,"N",315.7,288.4
"30837",-17.04778,-52.84661,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,0.9,"N",304.7,288.3
"30838",-17.0915,-52.72677,NA,0.41,0.45,"2020-10-23",418,"2.0NRT",NA,1.7,"N",309.1,288
"30839",-17.35095,-51.97219,NA,0.55,0.43,"2020-10-23",418,"2.0NRT",NA,2.2,"N",314.5,288.7
"30840",-20.22871,-40.23343,NA,0.55,0.51,"2020-10-23",418,"2.0NRT",NA,1.5,"N",307.7,288.3
"30841",-20.23342,-40.23401,NA,0.55,0.51,"2020-10-23",418,"2.0NRT",NA,1.5,"N",302,286.3
"30842",-20.23037,-40.2359,NA,0.55,0.51,"2020-10-23",418,"2.0NRT",NA,3.2,"N",308,288.4
"30843",-20.23095,-40.23063,NA,0.55,0.51,"2020-10-23",418,"2.0NRT",NA,1.4,"N",301.2,286.9
"30844",-18.0351,-54.5879,NA,0.52,0.5,"2020-10-23",418,"2.0NRT",NA,1.4,"N",305.9,288.2
"30845",-18.90574,-50.57599,NA,0.45,0.39,"2020-10-23",418,"2.0NRT",NA,1.5,"N",306.3,290.7
"30846",-18.90929,-50.57665,NA,0.45,0.39,"2020-10-23",418,"2.0NRT",NA,1.5,"N",314.1,290.4
"30847",-19.66875,-46.83346,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,0.5,"N",299.4,286.6
"30848",-19.03391,-51.48973,NA,0.49,0.4,"2020-10-23",418,"2.0NRT",NA,2.1,"N",302.1,290
"30849",-19.03678,-51.49514,NA,0.49,0.4,"2020-10-23",418,"2.0NRT",NA,2.1,"N",323.8,291.1
"30850",-19.03761,-51.49051,NA,0.49,0.4,"2020-10-23",418,"2.0NRT",NA,2.1,"N",320.6,291.1
"30851",-20.35985,-47.41063,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.7,"N",325.3,289.7
"30852",-20.36155,-47.39956,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,8.1,"N",337.2,290.8
"30853",-20.36212,-47.39586,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,8.1,"N",329.3,290.4
"30854",-20.35928,-47.41433,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.7,"N",311,288.6
"30855",-20.36316,-47.41121,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,2.5,"N",335,289.9
"30856",-20.36373,-47.40752,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,4.7,"N",330.5,291.1
"30857",-20.3643,-47.40382,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,4.7,"N",337.1,290.8
"30858",-20.36648,-47.41177,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,2.5,"N",304.2,288.5
"30859",-17.66535,-61.92383,NA,0.77,0.77,"2020-10-23",418,"2.0NRT",NA,10,"N",328.9,284
"30860",-17.66708,-61.91653,NA,0.77,0.77,"2020-10-23",418,"2.0NRT",NA,10,"N",345.6,284
"30861",-19.276,-54.46908,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,15.5,"N",355.9,292.6
"30862",-19.27688,-54.46459,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,23.9,"N",331.9,293.2
"30863",-19.27513,-54.47358,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,15.5,"N",301.8,289.1
"30864",-17.67064,-61.93303,NA,0.77,0.77,"2020-10-23",418,"2.0NRT",NA,4.4,"N",324,284.8
"30865",-19.27951,-54.47461,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,38.3,"N",347,293.8
"30866",-19.2804,-54.47005,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,38.3,"N",352.3,292.5
"30867",-19.28128,-54.46552,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,39.5,"N",323.6,292.8
"30868",-17.66891,-61.94034,NA,0.77,0.77,"2020-10-23",418,"2.0NRT",NA,4.4,"N",313.3,284.6
"30869",-19.28393,-54.47552,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,38.3,"N",334.8,289.4
"30870",-19.28482,-54.47093,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,38.3,"N",352.5,295.2
"30871",-19.2857,-54.46641,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,39.5,"N",319.1,295.4
"30872",-19.29011,-54.46727,NA,0.48,0.48,"2020-10-23",418,"2.0NRT",NA,1.1,"N",302.2,288.4
"30873",-20.74716,-47.11797,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,0.3,"N",299.3,288.4
"30874",-21.67206,-42.05281,NA,0.44,0.46,"2020-10-23",418,"2.0NRT",NA,0.5,"N",297.8,287
"30875",-21.67631,-42.05342,NA,0.44,0.46,"2020-10-23",418,"2.0NRT",NA,0.5,"N",301.2,286.9
"30876",-20.41415,-50.80036,NA,0.44,0.38,"2020-10-23",418,"2.0NRT",NA,1.3,"N",306,289.9
"30877",-21.00963,-47.24639,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,2.3,"N",323.3,290.2
"30878",-20.99205,-47.4686,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.6,"N",333.8,290.4
"30879",-20.99481,-47.47287,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.1,"N",302.9,287.7
"30880",-20.99537,-47.46917,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.6,"N",298.7,288.2
"30881",-21.09356,-46.957,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,0.6,"N",298.5,286.6
"30882",-20.43824,-51.07775,NA,0.45,0.39,"2020-10-23",418,"2.0NRT",NA,0.4,"N",302.2,290.2
"30883",-20.4418,-51.07848,NA,0.45,0.39,"2020-10-23",418,"2.0NRT",NA,0.4,"N",301.9,290
"30884",-22.08496,-39.83047,NA,0.61,0.54,"2020-10-23",418,"2.0NRT",NA,1.6,"N",312.3,292.9
"30885",-20.70354,-50.74459,NA,0.44,0.38,"2020-10-23",418,"2.0NRT",NA,0.9,"N",302.4,289.7
"30886",-20.19378,-53.94276,NA,0.43,0.46,"2020-10-23",418,"2.0NRT",NA,0.7,"N",301.6,286.9
"30887",-20.33723,-53.75911,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,0.9,"N",307.4,289.9
"30888",-20.33892,-53.75894,NA,0.42,0.45,"2020-10-23",418,"2.0NRT",NA,0.7,"N",305.6,290.2
"30889",-21.98884,-46.93158,NA,0.4,0.37,"2020-10-23",418,"2.0NRT",NA,1.2,"N",312.1,290
"30890",-22.07308,-47.02384,NA,0.4,0.37,"2020-10-23",418,"2.0NRT",NA,0.9,"N",297.8,287
"30891",-22.07644,-47.02442,NA,0.4,0.37,"2020-10-23",418,"2.0NRT",NA,1.2,"N",301.5,287.7
"30892",-22.07701,-47.02061,NA,0.4,0.37,"2020-10-23",418,"2.0NRT",NA,1.2,"N",314.8,288.4
"30893",-22.07758,-47.01679,NA,0.4,0.37,"2020-10-23",418,"2.0NRT",NA,1.8,"N",303.2,289.4
"30894",-22.66076,-42.75193,NA,0.41,0.45,"2020-10-23",418,"2.0NRT",NA,3.2,"N",322.8,289.4
"30895",-22.6603,-42.75573,NA,0.41,0.45,"2020-10-23",418,"2.0NRT",NA,0.9,"N",304.1,288.8
"30896",-22.66481,-42.75314,NA,0.41,0.45,"2020-10-23",418,"2.0NRT",NA,3.2,"N",338.6,289.7
"30897",-22.66527,-42.74934,NA,0.41,0.45,"2020-10-23",418,"2.0NRT",NA,3.2,"N",314,289.3
"30898",-22.85581,-42.98212,NA,0.4,0.44,"2020-10-23",418,"2.0NRT",NA,0.7,"N",314.1,289
"30899",-22.78686,-43.75575,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,1.5,"N",309.8,288.6
"30900",-22.90507,-43.73653,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,6,"N",330.2,292.1
"30901",-22.90575,-43.73123,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,6,"N",330.5,293
"30902",-22.90302,-43.7524,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,2,"N",309.8,290.5
"30903",-22.90966,-43.73181,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,2.7,"N",335,290.6
"30904",-22.90829,-43.7424,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,0.4,"N",298.2,287.3
"30905",-22.90897,-43.7371,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,2.7,"N",319.2,290.6
"30906",-22.91288,-43.73767,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,2.7,"N",300.5,289.1
"30907",-22.91356,-43.73238,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,2.7,"N",306.5,290
"30908",-22.91793,-43.75997,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,1.7,"N",309.5,289.6
"30909",-22.91862,-43.75468,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,1.7,"N",310.7,291.8
"30910",-22.90493,-43.73803,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,2.9,"N",320.2,291.6
"30911",-22.90558,-43.73273,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,5.9,"N",339,294.3
"30912",-22.90298,-43.75394,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,1,"N",306,289.8
"30913",-22.90884,-43.73861,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,2.9,"N",321.3,290.5
"30914",-22.90949,-43.73331,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,5.9,"N",328.4,290.5
"30915",-22.91014,-43.728,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,5.9,"N",309.1,289.7
"30916",-22.9134,-43.73389,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,1,"N",304.8,289.8
"30917",-22.91859,-43.75623,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,3.2,"N",321.9,292.8
"30918",-22.92249,-43.75681,NA,0.54,0.42,"2020-10-23",418,"2.0NRT",NA,3.2,"N",317.5,293.7
"30919",-22.55472,-47.78894,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,0.4,"N",302.2,286.9
"30920",-22.55804,-47.78953,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,2.1,"N",320.6,287.4
"30921",-22.69259,-47.6576,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,0.9,"N",307.8,290.4
"30922",-22.72846,-47.44196,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,9.3,"N",347.3,291.4
"30923",-22.69593,-47.65818,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,0.9,"N",308.8,291.2
"30924",-21.88835,-53.19208,NA,0.55,0.43,"2020-10-23",418,"2.0NRT",NA,1,"N",304.1,288.2
"30925",-22.20373,-52.14303,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,9.7,"N",332.3,290.7
"30926",-22.20456,-52.13846,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,19.3,"N",329.2,291.9
"30927",-23.21677,-45.82194,NA,0.44,0.38,"2020-10-23",418,"2.0NRT",NA,0.7,"N",297.4,286
"30928",-22.20823,-52.1392,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,19.3,"N",348.5,293.3
"30929",-22.21189,-52.13995,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,10.9,"N",330.1,290.6
"30930",-22.21272,-52.13538,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,10.9,"N",333.4,291.6
"30931",-22.21638,-52.13616,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,10.9,"N",367,292.3
"30932",-22.21721,-52.1316,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,8.3,"N",323.3,291.1
"30933",-22.22004,-52.13695,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,6.2,"N",329.5,290.7
"30934",-22.22087,-52.13237,NA,0.48,0.4,"2020-10-23",418,"2.0NRT",NA,3.9,"N",315.1,289.4
"30935",-23.07617,-46.9782,NA,0.4,0.37,"2020-10-23",418,"2.0NRT",NA,0.7,"N",306.8,288.1
"30936",-22.84616,-49.15121,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.1,"N",306.5,286.1
"30937",-22.84949,-49.15182,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.1,"N",313.4,286.2
"30938",-22.85009,-49.14806,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.7,"N",314.8,287.6
"30939",-22.99045,-49.01552,NA,0.39,0.36,"2020-10-23",418,"2.0NRT",NA,1.2,"N",302.8,286.5
"30940",-22.08506,-54.43653,NA,0.43,0.46,"2020-10-23",418,"2.0NRT",NA,4.4,"N",338.1,289.2
"30941",-22.08424,-54.44067,NA,0.43,0.46,"2020-10-23",418,"2.0NRT",NA,3.2,"N",313.1,286.2
"30942",-22.08759,-54.44577,NA,0.43,0.46,"2020-10-23",418,"2.0NRT",NA,3.7,"N",339.9,286.4
"30943",-22.08841,-54.44162,NA,0.43,0.46,"2020-10-23",418,"2.0NRT",NA,3.7,"N",321.4,285.1
"30944",-22.08923,-54.43747,NA,0.43,0.46,"2020-10-23",418,"2.0NRT",NA,2.1,"N",317.7,286.2
"30945",-22.09004,-54.43333,NA,0.43,0.46,"2020-10-23",418,"2.0NRT",NA,2.1,"N",311.3,284.4
"30946",-23.43782,-47.0888,NA,0.4,0.37,"2020-10-23",418,"2.0NRT",NA,1.6,"N",318.7,290.6
"30947",-23.43839,-47.0849,NA,0.4,0.37,"2020-10-23",418,"2.0NRT",NA,1.6,"N",316.9,288.9
"30948",-22.41545,-53.40037,NA,0.55,0.43,"2020-10-23",418,"2.0NRT",NA,1.5,"N",307.3,289.8
"30949",3.94071,-51.83349,NA,0.39,0.6,"2020-10-23",412,"2.0NRT",NA,2.2,"N",334.3,281
"30950",3.94123,-51.83706,NA,0.39,0.6,"2020-10-23",412,"2.0NRT",NA,3.3,"N",306.7,279.4
"30951",3.9402,-51.82997,NA,0.39,0.6,"2020-10-23",412,"2.0NRT",NA,2.2,"N",303.2,280.4
"30952",3.93523,-51.83435,NA,0.39,0.6,"2020-10-23",412,"2.0NRT",NA,2.2,"N",323.3,280.3
"30953",3.93472,-51.83083,NA,0.39,0.6,"2020-10-23",412,"2.0NRT",NA,2.2,"N",314.1,281.3
"30954",3.92924,-51.83164,NA,0.39,0.6,"2020-10-23",412,"2.0NRT",NA,0.8,"N",300.2,280.2
"30955",2.44243,-50.79118,NA,0.63,0.54,"2020-10-23",412,"2.0NRT",NA,4.4,"N",327.4,291.7
"30956",2.44243,-50.79221,NA,0.63,0.54,"2020-10-23",412,"2.0NRT",NA,4.5,"N",322.1,291.9
"30957",2.30455,-50.96412,NA,0.32,0.55,"2020-10-23",412,"2.0NRT",NA,1.1,"N",317,290.2
"30958",2.30411,-50.96121,NA,0.32,0.55,"2020-10-23",412,"2.0NRT",NA,1.1,"N",310.2,290.5
"30959",2.2995,-50.96489,NA,0.32,0.55,"2020-10-23",412,"2.0NRT",NA,1.3,"N",312.6,290.2
"30960",1.07725,-51.14316,NA,0.32,0.55,"2020-10-23",412,"2.0NRT",NA,3.9,"N",323.7,290
"30961",1.0768,-51.1403,NA,0.32,0.55,"2020-10-23",412,"2.0NRT",NA,3.9,"N",367,292
"30962",1.07636,-51.13746,NA,0.32,0.54,"2020-10-23",412,"2.0NRT",NA,8.3,"N",337.5,290.2
"30963",1.0718,-51.14109,NA,0.32,0.55,"2020-10-23",412,"2.0NRT",NA,3.9,"N",341.4,289.9
"30964",1.07224,-51.14392,NA,0.32,0.55,"2020-10-23",412,"2.0NRT",NA,3.9,"N",305.5,289.3
"30965",-0.89283,-47.31064,NA,0.51,0.41,"2020-10-23",412,"2.0NRT",NA,1.9,"N",317.7,274.6
"30966",-0.65474,-49.20679,NA,0.44,0.46,"2020-10-23",412,"2.0NRT",NA,1.3,"N",307.2,290.7
"30967",-0.69852,-49.23423,NA,0.45,0.47,"2020-10-23",412,"2.0NRT",NA,1,"N",303.9,289.5
"30968",-1.05343,-47.44806,NA,0.51,0.41,"2020-10-23",412,"2.0NRT",NA,1.1,"N",302.8,282.9
"30969",-1.52724,-46.8658,NA,0.47,0.4,"2020-10-23",412,"2.0NRT",NA,1.4,"N",310.4,273
"30970",-27.41239,-70.26163,NA,0.53,0.42,"2020-10-23",606,"2.0NRT",NA,1.8,"N",308.3,282.2
"30971",-27.41626,-70.26222,NA,0.53,0.42,"2020-10-23",606,"2.0NRT",NA,0.9,"N",296.4,282
"30972",-31.85318,-70.8455,NA,0.56,0.43,"2020-10-23",606,"2.0NRT",NA,1.7,"N",311.4,281.7
"30973",-32.7371,-68.84319,NA,0.49,0.48,"2020-10-23",606,"2.0NRT",NA,0.9,"N",295.3,284.9
"30974",-32.80146,-70.95573,NA,0.56,0.43,"2020-10-23",606,"2.0NRT",NA,4,"N",329.2,283.6
"30975",-32.80213,-70.94978,NA,0.56,0.43,"2020-10-23",606,"2.0NRT",NA,4,"N",306.4,282.5
"30976",-32.81534,-70.97621,NA,0.56,0.43,"2020-10-23",606,"2.0NRT",NA,1.9,"N",316.2,281.1
"30977",-32.81719,-70.97672,NA,0.56,0.43,"2020-10-23",606,"2.0NRT",NA,1.2,"N",300.1,280.8
"30978",-32.81783,-70.97083,NA,0.56,0.43,"2020-10-23",606,"2.0NRT",NA,1.2,"N",303.7,281.1
"30979",-33.15564,-68.56807,NA,0.51,0.49,"2020-10-23",606,"2.0NRT",NA,1.6,"N",308.1,278.7
"30980",-33.14917,-70.83279,NA,0.38,0.44,"2020-10-23",606,"2.0NRT",NA,0.7,"N",298.6,285.5
"30981",-33.29654,-70.72864,NA,0.39,0.44,"2020-10-23",606,"2.0NRT",NA,2.5,"N",327,285.7
"30982",-33.5683,-70.84301,NA,0.39,0.44,"2020-10-23",606,"2.0NRT",NA,0.7,"N",301.2,281.8
"30983",-34.10648,-70.46014,NA,0.41,0.45,"2020-10-23",606,"2.0NRT",NA,11.4,"N",337.5,286.4
"30984",-34.10694,-70.45575,NA,0.41,0.45,"2020-10-23",606,"2.0NRT",NA,6.3,"N",301.6,283
"30985",-34.22068,-71.31787,NA,0.56,0.43,"2020-10-23",606,"2.0NRT",NA,1,"N",295.8,282.2
"30986",-34.35152,-71.0234,NA,0.39,0.44,"2020-10-23",606,"2.0NRT",NA,0.9,"N",310.9,282.8
"30987",-36.92531,-69.40182,NA,0.51,0.49,"2020-10-23",606,"2.0NRT",NA,0.6,"N",296.9,282.1
"30988",-36.74746,-72.44421,NA,0.53,0.42,"2020-10-23",606,"2.0NRT",NA,3.7,"N",326.2,280.5
"30989",-37.29643,-73.41441,NA,0.49,0.4,"2020-10-23",606,"2.0NRT",NA,3.7,"N",338.7,280.3
"30990",-37.40129,-73.56383,NA,0.48,0.4,"2020-10-23",606,"2.0NRT",NA,0.6,"N",296.2,278.9
"30991",-38.04155,-67.5612,NA,0.33,0.55,"2020-10-23",606,"2.0NRT",NA,1.2,"N",323.3,285.4
"30992",-38.08181,-68.70869,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,0.8,"N",300.2,285.9
"30993",-37.81596,-72.50642,NA,0.54,0.42,"2020-10-23",606,"2.0NRT",NA,3.7,"N",318,285.1
"30994",-37.81661,-72.50038,NA,0.54,0.42,"2020-10-23",606,"2.0NRT",NA,1.2,"N",299.6,281.9
"30995",-38.23945,-68.6699,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,1.2,"N",295.9,285.8
"30996",-38.23996,-68.66331,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,1.1,"N",309,286.5
"30997",-38.00494,-71.40053,NA,0.41,0.45,"2020-10-23",606,"2.0NRT",NA,1,"N",295.7,277.9
"30998",-38.00972,-71.39499,NA,0.41,0.45,"2020-10-23",606,"2.0NRT",NA,1,"N",309,279.1
"30999",-38.23055,-69.02669,NA,0.55,0.51,"2020-10-23",606,"2.0NRT",NA,1,"N",302,286.7
"31000",-38.01078,-71.39725,NA,0.41,0.45,"2020-10-23",606,"2.0NRT",NA,1.1,"N",297.6,278.1
"31001",-38.23769,-68.66951,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,1.3,"N",302.6,286.3
"31002",-38.23816,-68.66292,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,1.3,"N",311.4,287
"31003",-38.2826,-68.58904,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,2.7,"N",321.2,286.4
"31004",-38.28413,-68.6355,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,2.3,"N",319.4,287
"31005",-38.31024,-68.67893,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,1.4,"N",316,286.8
"31006",-38.3066,-68.91701,NA,0.55,0.51,"2020-10-23",606,"2.0NRT",NA,2.2,"N",313.4,285.3
"31007",-38.30711,-68.91057,NA,0.56,0.51,"2020-10-23",606,"2.0NRT",NA,2.2,"N",310.3,285.6
"31008",-38.34764,-68.63705,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,6.5,"N",337.2,288.4
"31009",-38.34157,-68.90185,NA,0.56,0.51,"2020-10-23",606,"2.0NRT",NA,0.9,"N",309,285.1
"31010",-38.33367,-69.05999,NA,0.55,0.51,"2020-10-23",606,"2.0NRT",NA,1.2,"N",303.1,285.8
"31011",-38.33418,-69.05369,NA,0.55,0.51,"2020-10-23",606,"2.0NRT",NA,1.2,"N",303.5,285.7
"31012",-38.33966,-68.9858,NA,0.55,0.51,"2020-10-23",606,"2.0NRT",NA,1.5,"N",318.1,285.5
"31013",-38.34634,-68.90244,NA,0.56,0.51,"2020-10-23",606,"2.0NRT",NA,2.4,"N",314.9,285.5
"31014",-38.3588,-68.74516,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,1.2,"N",304,286.8
"31015",-38.3696,-68.60638,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,0.4,"N",296.3,286
"31016",-38.37445,-68.60705,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,0.4,"N",299.6,286
"31017",-38.3459,-68.6358,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,4.1,"N",327.8,287.3
"31018",-38.34542,-68.6425,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,3,"N",308.4,286
"31019",-38.3462,-68.90175,NA,0.56,0.51,"2020-10-23",606,"2.0NRT",NA,1.9,"N",326.1,285.8
"31020",-38.33445,-69.05962,NA,0.55,0.51,"2020-10-23",606,"2.0NRT",NA,1,"N",303.5,285.8
"31021",-38.33493,-69.05332,NA,0.55,0.51,"2020-10-23",606,"2.0NRT",NA,0.9,"N",297.7,285.4
"31022",-38.34002,-68.98528,NA,0.55,0.51,"2020-10-23",606,"2.0NRT",NA,1.8,"N",313,285.3
"31023",-38.36254,-68.74448,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,0.8,"N",300.3,286.3
"31024",-38.37252,-68.60584,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,1,"N",303.9,286.3
"31025",-38.39245,-68.60149,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,1.9,"N",315.4,285.8
"31026",-38.39294,-68.59473,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,1.9,"N",301.7,286.3
"31027",-38.39059,-68.6942,NA,0.57,0.52,"2020-10-23",606,"2.0NRT",NA,3.2,"N",326,287.5
"31028",-38.51227,-68.60812,NA,0.58,0.52,"2020-10-23",606,"2.0NRT",NA,0.8,"N",296.7,286
"31029",-4.87346,-80.59678,NA,0.49,0.65,"2020-10-23",600,"2.0NRT",NA,0.7,"N",295.8,284.5
"31030",-4.87942,-80.59792,NA,0.49,0.65,"2020-10-23",600,"2.0NRT",NA,0.7,"N",306.8,284.5
"31031",-9.64609,-65.73811,NA,0.39,0.44,"2020-10-23",600,"2.0NRT",NA,0.8,"N",301.4,275.6
"31032",-9.65011,-65.73872,NA,0.39,0.44,"2020-10-23",600,"2.0NRT",NA,0.8,"N",300.9,275.9
"31033",-9.65028,-68.67355,NA,0.42,0.38,"2020-10-23",600,"2.0NRT",NA,0.4,"N",300.3,285.7
"31034",-10.09719,-67.95462,NA,0.45,0.39,"2020-10-23",600,"2.0NRT",NA,1.5,"N",306,281
"31035",-10.31284,-67.83729,NA,0.46,0.39,"2020-10-23",600,"2.0NRT",NA,1.2,"N",307.1,281.4
"31036",-10.54703,-68.57275,NA,0.43,0.38,"2020-10-23",600,"2.0NRT",NA,0.8,"N",308.2,288.2
"31037",-10.65252,-68.13286,NA,0.45,0.39,"2020-10-23",600,"2.0NRT",NA,3.5,"N",328.3,289.6
"31038",-11.03742,-66.05192,NA,0.39,0.44,"2020-10-23",600,"2.0NRT",NA,1.7,"N",324.4,288.2
"31039",-12.12083,-57.73482,NA,0.73,0.76,"2020-10-23",600,"2.0NRT",NA,8.8,"N",337.1,265.6
"31040",-12.12158,-57.72818,NA,0.73,0.76,"2020-10-23",600,"2.0NRT",NA,8.7,"N",337.3,265.8
"31041",-12.12235,-57.72138,NA,0.73,0.76,"2020-10-23",600,"2.0NRT",NA,8.7,"N",298.8,264.4
"31042",-12.12784,-57.7355,NA,0.73,0.76,"2020-10-23",600,"2.0NRT",NA,8.8,"N",338.9,269.1
"31043",-12.12861,-57.72877,NA,0.73,0.76,"2020-10-23",600,"2.0NRT",NA,8.7,"N",333.4,270.1
